student_id,class_id,school_id,county_id,gender,sibling_num,mo_edu,fa_edu,sr_w_m,sr_w_f,sr_w_sib,sr_w_grand,sr_w_othre,sr_w_othnon,boarding,grade9,relationshi,frequency,living_area,pr_w_m,pr_w_f,pr_w_sib,pr_w_grand,pr_w_othre,pr_w_othnon,left_behind,participation_level,mo_code,fa_code,parent_code,parent_edu_l,parent_edu_m,parent_edu_h,female,has_siblings,urbanicity_level,standard_living
10172,249,65,17,male,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,0,Biological mother,Once a week,Outskirts of the city/county,1,1,0,0,0,0,0,high,3,3,3,0,0,1,0,0,semi_urban,1
10175,249,65,17,male,1,Junior high school,Junior high school,0,0,0,1,0,0,0,0,Grandfather on mother's/father's side,More than once a week,Central area of the city/county,0,0,0,1,0,0,0,high,1,1,1,1,0,0,0,1,urban_core,0
10176,249,65,17,male,0,Technical secondary school or technical school,Senior high school,1,1,0,1,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,0,1,0,0,0,low,2,2,2,0,1,0,0,0,urban_core,1
10178,249,65,17,female,0,Senior high school,Senior high school,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,low,2,2,2,0,1,0,1,0,urban_core,1
10179,249,65,17,male,0,Senior high school,Senior high school,1,1,0,0,0,0,0,0,Grandfather on mother's/father's side,Once every half year,Outskirts of the city/county,1,1,0,0,0,0,0,moderate,2,2,2,0,1,0,0,0,semi_urban,1
10180,249,65,17,male,0,Junior college,Bachelor degree,1,1,0,0,0,0,0,0,Biological mother,More than once a week,Outskirts of the city/county,1,1,0,0,0,0,0,high,3,3,3,0,0,1,0,0,semi_urban,1
10182,249,65,17,male,0,Senior high school,Senior high school,1,1,0,0,0,0,0,0,Biological father,Once a month,Outskirts of the city/county,1,1,0,0,0,0,0,high,2,2,2,0,1,0,0,0,semi_urban,1
10187,249,65,17,male,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,0,0,0,0,0,low,3,3,3,0,0,1,0,0,urban_core,1
10190,249,65,17,male,1,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological mother,More than once a week,Central area of the city/county,1,1,0,0,0,0,0,high,1,1,1,1,0,0,0,1,urban_core,1
10193,249,65,17,female,0,Junior high school,Technical secondary school or technical school,1,1,0,0,0,0,0,0,Biological father,Once a month,Outskirts of the city/county,1,1,0,0,0,0,0,high,1,2,2,0,1,0,1,0,semi_urban,1
10196,249,65,17,female,0,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological mother,Once a month,Central area of the city/county,1,1,0,0,0,0,0,high,1,1,1,1,0,0,1,0,urban_core,1
10197,249,65,17,male,0,Bachelor degree,Junior college,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,low,3,3,3,0,0,1,0,0,urban_core,1
10201,249,65,17,male,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Never,Outskirts of the city/county,1,1,1,0,0,0,0,low,1,1,1,1,0,0,0,1,semi_urban,1
10202,249,65,17,female,1,Technical secondary school or technical school,Technical secondary school or technical school,1,1,1,0,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,1,0,0,0,0,low,2,2,2,0,1,0,1,1,urban_core,1
10203,249,65,17,male,0,Junior college,Junior college,1,1,0,0,0,0,0,0,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,moderate,3,3,3,0,0,1,0,0,urban_core,1
10204,249,65,17,female,0,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological father,More than once a week,Central area of the city/county,1,1,0,0,0,0,0,high,1,1,1,1,0,0,1,0,urban_core,1
10205,249,65,17,male,0,Master degree or higher,Master degree or higher,1,1,0,0,0,0,0,0,Biological father,Once every half year,Outskirts of the city/county,1,1,0,0,0,0,0,moderate,3,3,3,0,0,1,0,0,semi_urban,1
10207,249,65,17,male,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,low,3,3,3,0,0,1,0,0,urban_core,1
10210,250,65,17,male,0,Senior high school,Junior high school,1,1,0,0,0,0,0,1,Biological mother,Once every half year,Outskirts of the city/county,1,1,0,0,0,0,0,moderate,2,1,2,0,1,0,0,0,semi_urban,1
10211,250,65,17,male,0,Junior high school,Junior college,1,1,0,0,0,0,0,1,Biological father,Once a year,Central area of the city/county,1,1,0,0,0,0,0,low,1,3,3,0,0,1,0,0,urban_core,1
10213,250,65,17,male,1,Finished elementary school,Junior high school,1,1,0,0,0,0,0,1,Biological father,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,low,1,1,1,1,0,0,0,1,semi_urban,1
10215,250,65,17,female,0,Senior high school,Senior high school,1,1,0,1,0,0,0,1,Biological mother,More than once a week,Central area of the city/county,1,1,0,1,0,0,0,high,2,2,2,0,1,0,1,0,urban_core,1
10216,250,65,17,female,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,1,Biological mother,More than once a week,Central area of the city/county,1,1,0,0,0,0,0,high,3,3,3,0,0,1,1,0,urban_core,1
10220,250,65,17,female,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,1,Biological father,Once a month,Outskirts of the city/county,1,1,0,0,0,0,0,high,3,3,3,0,0,1,1,0,semi_urban,1
10225,250,65,17,female,0,Junior high school,Junior high school,1,1,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,low,1,1,1,1,0,0,1,0,urban_core,1
10228,250,65,17,female,2,Junior high school,Junior high school,1,1,1,0,0,0,0,1,Biological father,Once every half year,Rural area,1,1,1,0,0,0,0,moderate,1,1,1,1,0,0,1,1,rural,1
10230,250,65,17,female,0,Senior high school,Senior high school,1,0,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,0,0,0,0,0,0,low,2,2,2,0,1,0,1,0,urban_core,0
10231,250,65,17,male,0,Junior college,Bachelor degree,1,1,0,0,0,0,0,1,Biological mother,More than once a week,Central area of the city/county,1,1,0,0,0,0,0,high,3,3,3,0,0,1,0,0,urban_core,1
10232,250,65,17,female,1,Junior college,Technical secondary school or technical school,1,1,1,1,0,0,0,1,Biological mother,Never,Central area of the city/county,1,1,1,1,0,0,0,low,3,2,3,0,0,1,1,1,urban_core,1
10234,250,65,17,female,1,Technical secondary school or technical school,Technical secondary school or technical school,1,1,1,0,0,0,0,1,Biological mother,Once a week,Central area of the city/county,1,1,1,0,0,0,0,high,2,2,2,0,1,0,1,1,urban_core,1
10237,250,65,17,male,1,Junior high school,Junior high school,1,1,1,0,0,0,0,1,Biological father,Once every half year,Central area of the city/county,1,1,1,0,0,0,0,moderate,1,1,1,1,0,0,0,1,urban_core,1
10238,250,65,17,female,0,Senior high school,Senior high school,1,1,0,0,0,0,0,1,Biological mother,Once every half year,Outskirts of the city/county,1,1,0,0,0,0,0,moderate,2,2,2,0,1,0,1,0,semi_urban,1
10241,250,65,17,male,1,Junior high school,Junior high school,1,1,1,0,0,0,0,1,Other relative female,Once every half year,Rural area,1,1,1,0,0,0,0,moderate,1,1,1,1,0,0,0,1,rural,1
10243,250,65,17,female,1,Senior high school,Technical secondary school or technical school,1,1,1,0,0,0,0,1,Biological mother,Never,Central area of the city/county,1,1,1,0,0,0,0,low,2,2,2,0,1,0,1,1,urban_core,1
10244,250,65,17,male,0,Junior high school,Bachelor degree,1,1,0,0,0,0,0,1,Biological father,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,moderate,1,3,3,0,0,1,0,0,urban_core,1
10246,250,65,17,male,0,Junior college,Bachelor degree,1,1,0,0,0,0,0,1,Biological father,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,low,3,3,3,0,0,1,0,0,semi_urban,1
10247,250,65,17,female,0,Junior college,Junior college,1,1,0,0,0,0,0,1,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,moderate,3,3,3,0,0,1,1,0,urban_core,1
10249,250,65,17,female,1,Junior high school,Finished elementary school,1,1,1,0,0,0,0,1,Biological mother,Once a year,Outskirts of the city/county,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,1,semi_urban,1
10252,251,65,17,female,0,Technical secondary school or technical school,Bachelor degree,1,1,0,0,0,0,0,1,Biological father,Once a year,Central area of the city/county,1,1,0,0,0,0,0,low,2,3,3,0,0,1,1,0,urban_core,1
10257,251,65,17,female,1,Technical secondary school or technical school,Technical secondary school or technical school,1,1,1,0,0,0,0,1,Biological mother,Never,Outskirts of the city/county,1,1,1,0,0,0,0,low,2,2,2,0,1,0,1,1,semi_urban,1
10263,251,65,17,male,0,Bachelor degree,Technical secondary school or technical school,1,1,0,0,0,0,0,1,Biological mother,Once every half year,Outskirts of the city/county,1,1,0,0,0,0,0,moderate,3,2,3,0,0,1,0,0,semi_urban,1
10265,251,65,17,male,0,Technical secondary school or technical school,Technical secondary school or technical school,1,1,0,0,0,0,0,1,Biological father,Never,Outskirts of the city/county,1,1,0,0,0,0,0,low,2,2,2,0,1,0,0,0,semi_urban,1
10273,251,65,17,female,0,Junior college,Technical secondary school or technical school,1,1,0,0,0,0,1,1,Biological mother,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,low,3,2,3,0,0,1,1,0,semi_urban,1
10274,251,65,17,male,1,Technical secondary school or technical school,Vocational high school,1,1,1,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,1,0,0,0,0,low,2,2,2,0,1,0,0,1,urban_core,1
10275,251,65,17,male,1,Senior high school,Junior high school,1,1,1,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,1,0,0,0,0,low,2,1,2,0,1,0,0,1,urban_core,1
10281,251,65,17,female,1,Finished elementary school,Junior high school,1,1,1,0,0,0,0,1,Biological father,Once a year,Outskirts of the city/county,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,1,semi_urban,1
10283,251,65,17,male,0,Junior high school,Technical secondary school or technical school,1,1,0,1,0,0,0,1,Biological father,Once a year,Central area of the city/county,1,1,0,1,0,0,0,low,1,2,2,0,1,0,0,0,urban_core,1
10286,251,65,17,male,0,Junior high school,Junior college,1,1,0,0,0,0,0,1,Biological father,Once a year,Central area of the city/county,1,1,0,0,0,0,0,low,1,3,3,0,0,1,0,0,urban_core,1
10287,251,65,17,female,0,Junior high school,Senior high school,1,1,0,0,0,0,0,1,Biological mother,Once a month,Central area of the city/county,1,1,0,0,0,0,0,high,1,2,2,0,1,0,1,0,urban_core,1
10289,251,65,17,male,0,Senior high school,Junior college,1,1,0,0,0,0,0,1,Biological mother,Never,Outskirts of the city/county,1,1,0,0,0,0,0,low,2,3,3,0,0,1,0,0,semi_urban,1
10292,251,65,17,male,0,Junior college,Junior college,1,1,0,0,0,0,0,1,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,moderate,3,3,3,0,0,1,0,0,urban_core,1
10293,251,65,17,female,0,Senior high school,Junior high school,1,1,1,0,0,0,0,1,Biological mother,Once a month,Central area of the city/county,1,1,1,0,0,0,0,high,2,1,2,0,1,0,1,0,urban_core,1
10297,252,66,17,female,1,Technical secondary school or technical school,Technical secondary school or technical school,1,1,1,0,0,0,1,0,Biological mother,Once every half year,Outskirts of the city/county,1,1,1,0,0,0,0,moderate,2,2,2,0,1,0,1,1,semi_urban,1
10304,252,66,17,male,0,Vocational high school,Technical secondary school or technical school,1,1,0,0,0,0,1,0,Biological father,Once a month,Outskirts of the city/county,1,1,0,0,0,0,0,high,2,2,2,0,1,0,0,0,semi_urban,1
10305,252,66,17,male,0,Finished elementary school,Senior high school,1,1,0,0,0,0,1,0,Biological mother,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,low,1,2,2,0,1,0,0,0,semi_urban,1
10310,252,66,17,male,0,Junior high school,Junior high school,1,1,0,0,0,0,1,0,Biological father,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,low,1,1,1,1,0,0,0,0,semi_urban,1
10311,252,66,17,male,1,Finished elementary school,Finished elementary school,1,1,1,0,0,0,1,0,Biological father,More than once a week,Rural area,1,1,1,0,0,0,0,high,1,1,1,1,0,0,0,1,rural,1
10313,252,66,17,female,0,Bachelor degree,Bachelor degree,1,1,0,1,0,0,0,0,Biological mother,Once a week,Central area of the city/county,1,1,0,1,0,0,0,high,3,3,3,0,0,1,1,0,urban_core,1
10320,252,66,17,female,1,Senior high school,Junior college,1,1,1,0,0,0,1,0,Biological mother,Once a month,Central area of the city/county,1,1,1,0,0,0,0,high,2,3,3,0,0,1,1,1,urban_core,1
10321,252,66,17,male,0,Senior high school,Senior high school,1,1,0,0,0,0,1,0,Biological father,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,low,2,2,2,0,1,0,0,0,semi_urban,1
10324,252,66,17,male,0,Senior high school,Finished elementary school,1,0,0,1,0,0,1,0,Biological mother,Once every half year,Outskirts of the city/county,1,0,0,1,0,0,0,moderate,2,1,2,0,1,0,0,0,semi_urban,0
10327,252,66,17,male,0,Junior high school,Technical secondary school or technical school,1,1,0,0,0,0,1,0,Biological father,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,low,1,2,2,0,1,0,0,0,semi_urban,1
10331,252,66,17,female,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,1,0,Biological mother,Once a month,Central area of the city/county,1,1,0,0,0,0,0,high,3,3,3,0,0,1,1,0,urban_core,1
10338,252,66,17,male,0,Senior high school,Junior high school,1,1,0,0,0,0,1,0,Biological mother,Once every half year,Outskirts of the city/county,1,1,0,0,0,0,0,moderate,2,1,2,0,1,0,0,0,semi_urban,1
10340,252,66,17,male,0,Junior high school,Technical secondary school or technical school,1,1,0,0,0,0,1,0,Biological father,Once every half year,Rural area,1,1,0,0,0,0,0,moderate,1,2,2,0,1,0,0,0,rural,1
10343,253,66,17,female,1,Finished elementary school,Junior high school,1,1,1,0,0,0,1,0,Biological mother,Once every half year,Central area of the city/county,1,1,1,0,0,0,0,moderate,1,1,1,1,0,0,1,1,urban_core,1
10348,253,66,17,male,1,Master degree or higher,Senior high school,1,1,1,0,0,0,1,0,Biological mother,Once a year,Outskirts of the city/county,1,1,1,0,0,0,0,low,3,2,3,0,0,1,0,1,semi_urban,1
10349,253,66,17,female,2,Junior high school,Junior college,1,1,1,0,0,0,1,0,Biological mother,More than once a week,Outskirts of the city/county,1,1,1,0,0,0,2,high,1,3,3,0,0,1,1,1,semi_urban,1
10355,253,66,17,female,1,Junior high school,Junior high school,1,1,1,0,0,0,1,0,Biological mother,Once a month,Central area of the city/county,1,1,1,0,0,0,0,high,1,1,1,1,0,0,1,1,urban_core,1
10359,253,66,17,female,0,Bachelor degree,Bachelor degree,0,1,0,0,0,0,1,0,Biological father,Once a year,Central area of the city/county,0,1,0,0,0,0,0,low,3,3,3,0,0,1,1,0,urban_core,0
10363,253,66,17,female,0,Technical secondary school or technical school,Technical secondary school or technical school,1,1,0,0,0,0,1,0,Biological mother,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,low,2,2,2,0,1,0,1,0,semi_urban,1
10365,253,66,17,male,0,Junior high school,Junior high school,0,0,0,1,0,0,1,0,Grandfather on mother's/father's side,Once a year,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,0,0,rural,0
10366,253,66,17,female,0,Master degree or higher,Senior high school,1,1,0,0,0,0,1,0,Biological father,More than once a week,Central area of the city/county,1,1,0,0,0,0,0,high,3,2,3,0,0,1,1,0,urban_core,1
10371,253,66,17,female,0,Vocational high school,Junior college,1,1,0,1,0,0,1,0,Biological father,Once every half year,Outskirts of the city/county,1,1,0,1,0,0,0,moderate,2,3,3,0,0,1,1,0,semi_urban,1
10377,253,66,17,male,0,Senior high school,Senior high school,1,1,0,0,0,0,1,0,Biological mother,Once every half year,Outskirts of the city/county,1,1,0,0,0,0,0,moderate,2,2,2,0,1,0,0,0,semi_urban,1
10378,253,66,17,male,1,Technical secondary school or technical school,Technical secondary school or technical school,1,1,1,0,0,0,1,0,Biological father,Once a year,Central area of the city/county,1,1,1,0,0,0,0,low,2,2,2,0,1,0,0,1,urban_core,1
10379,253,66,17,male,1,Junior high school,Junior high school,1,1,1,0,0,0,1,0,Biological mother,Once a month,Outskirts of the city/county,1,1,1,0,0,0,0,high,1,1,1,1,0,0,0,1,semi_urban,1
10381,253,66,17,female,0,Senior high school,Vocational high school,1,1,0,0,0,0,1,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,low,2,2,2,0,1,0,1,0,urban_core,1
10384,253,66,17,male,2,Junior high school,Junior high school,1,1,1,0,0,0,1,0,Biological father,Once a year,Outskirts of the city/county,1,1,1,0,0,0,0,low,1,1,1,1,0,0,0,1,semi_urban,1
10386,254,66,17,female,0,Junior college,Bachelor degree,1,1,0,0,0,0,0,1,Biological father,Never,Central area of the city/county,1,1,0,0,0,0,0,low,3,3,3,0,0,1,1,0,urban_core,1
10389,254,66,17,female,1,Junior high school,Junior high school,1,1,1,0,0,0,1,1,Biological father,Never,Outskirts of the city/county,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,1,semi_urban,1
10392,254,66,17,male,0,Junior high school,Junior high school,1,1,1,0,0,0,1,1,Biological mother,More than once a week,Rural area,1,1,1,0,0,0,0,high,1,1,1,1,0,0,0,0,rural,1
10393,254,66,17,male,0,Junior high school,Junior high school,1,1,0,1,0,0,0,1,Biological mother,Once every half year,Central area of the city/county,1,1,0,1,0,0,0,moderate,1,1,1,1,0,0,0,0,urban_core,1
10394,254,66,17,male,0,Finished elementary school,Junior high school,1,1,0,0,0,0,1,1,Biological father,Never,Rural area,1,1,0,0,0,0,0,low,1,1,1,1,0,0,0,0,rural,1
10396,254,66,17,female,0,Vocational high school,Vocational high school,1,1,0,0,0,0,0,1,Biological father,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,low,2,2,2,0,1,0,1,0,semi_urban,1
10398,254,66,17,male,0,Technical secondary school or technical school,Technical secondary school or technical school,1,1,0,0,0,0,1,1,Biological mother,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,low,2,2,2,0,1,0,0,0,semi_urban,1
10401,254,66,17,female,0,Vocational high school,Vocational high school,1,0,0,0,0,0,1,1,Biological father,Once every half year,Central area of the city/county,1,0,0,0,0,0,0,moderate,2,2,2,0,1,0,1,0,urban_core,0
10405,254,66,17,male,0,Junior high school,Junior high school,1,1,0,0,0,0,0,1,Biological mother,Never,Outskirts of the city/county,1,1,0,0,0,0,0,low,1,1,1,1,0,0,0,0,semi_urban,1
10409,254,66,17,male,0,Senior high school,Senior high school,1,1,0,0,0,0,1,1,Biological father,More than once a week,Central area of the city/county,1,1,0,0,0,0,0,high,2,2,2,0,1,0,0,0,urban_core,1
10410,254,66,17,female,1,Senior high school,Senior high school,1,1,1,1,0,0,0,1,Biological father,Once every half year,Outskirts of the city/county,1,1,1,1,0,0,0,moderate,2,2,2,0,1,0,1,1,semi_urban,1
10415,254,66,17,female,0,Junior college,Junior high school,1,1,0,0,0,0,1,1,Biological mother,Once every half year,Rural area,1,1,0,0,0,0,0,moderate,3,1,3,0,0,1,1,0,rural,1
10419,254,66,17,female,1,Junior high school,Junior high school,1,1,1,0,0,0,1,1,Biological mother,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,1
10420,254,66,17,male,0,Finished elementary school,Junior high school,1,1,0,0,0,0,0,1,Biological father,Never,Rural area,1,1,0,0,0,0,0,low,1,1,1,1,0,0,0,0,rural,1
10421,254,66,17,female,0,Junior college,Junior college,1,1,0,0,0,0,0,1,Biological mother,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,low,3,3,3,0,0,1,1,0,semi_urban,1
10425,254,66,17,male,0,Junior high school,Vocational high school,1,1,0,0,0,0,0,1,Biological mother,Never,Outskirts of the city/county,1,1,0,0,0,0,0,low,1,2,2,0,1,0,0,0,semi_urban,1
10432,254,66,17,male,0,Junior high school,Junior high school,1,1,0,0,0,0,1,1,Biological father,Never,Central area of the city/county,1,1,0,0,0,0,0,low,1,1,1,1,0,0,0,0,urban_core,1
10434,254,66,17,male,0,Junior high school,Junior high school,1,0,0,1,0,0,0,1,Biological mother,Once every half year,Outskirts of the city/county,1,0,0,1,0,0,0,moderate,1,1,1,1,0,0,0,0,semi_urban,0
10440,255,66,17,male,0,Junior high school,Bachelor degree,1,1,0,0,0,0,0,1,Biological father,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,low,1,3,3,0,0,1,0,0,semi_urban,1
10443,255,66,17,male,0,Technical secondary school or technical school,Technical secondary school or technical school,1,1,0,0,0,0,0,1,Biological mother,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,low,2,2,2,0,1,0,0,0,semi_urban,1
10446,255,66,17,female,0,Senior high school,Junior college,1,1,0,0,0,0,0,1,Biological father,Once a year,Central area of the city/county,1,1,0,0,0,0,0,low,2,3,3,0,0,1,1,0,urban_core,1
10447,255,66,17,male,0,Junior high school,Junior high school,1,1,0,0,0,0,1,1,Biological father,More than once a week,Outskirts of the city/county,1,1,0,0,0,0,0,high,1,1,1,1,0,0,0,0,semi_urban,1
10448,255,66,17,male,0,Vocational high school,Junior college,1,1,0,0,0,0,0,1,Biological father,Once a month,Outskirts of the city/county,1,1,0,0,0,0,0,high,2,3,3,0,0,1,0,0,semi_urban,1
10451,255,66,17,female,0,Senior high school,Senior high school,1,1,0,0,0,0,1,1,Biological father,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,moderate,2,2,2,0,1,0,1,0,urban_core,1
10452,255,66,17,male,0,Junior high school,Bachelor degree,1,1,0,0,0,0,0,1,Biological mother,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,low,1,3,3,0,0,1,0,0,semi_urban,1
