student_id,class_id,school_id,county_id,gender,sibling_num,mo_edu,fa_edu,sr_w_m,sr_w_f,sr_w_sib,sr_w_grand,sr_w_othre,sr_w_othnon,boarding,grade9,relationshi,frequency,living_area,pr_w_m,pr_w_f,pr_w_sib,pr_w_grand,pr_w_othre,pr_w_othnon,left_behind,freq_binary,mo_edu_level,fa_edu_level,parent_edu,female,urbanicity_level,has_siblings,living_list,standard_living
9310,234,61,16,female,1,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Never,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9311,234,61,16,male,0,Technical secondary school or technical school,Senior high school,1,1,0,1,0,0,0,0,Biological father,Once every half year,Central area of the city/county,1,1,0,1,0,0,0,1,m,m,m,0,1.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
9313,234,61,16,female,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Never,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9317,234,61,16,female,0,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological father,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,l,l,l,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
9319,234,61,16,female,0,Junior high school,Technical secondary school or technical school,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,l,m,m,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
9320,234,61,16,male,0,Technical secondary school or technical school,Technical secondary school or technical school,0,1,0,1,0,0,0,0,Biological mother,Once every half year,Central area of the city/county,0,1,0,1,0,0,0,1,m,m,m,0,1.0,0,"['sr_w_f', 'sr_w_grand']",0
9321,234,61,16,female,0,Technical secondary school or technical school,Junior high school,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,m,l,m,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
9322,234,61,16,male,0,Junior high school,Technical secondary school or technical school,1,1,0,0,0,0,0,0,Biological father,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,0,l,m,m,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
9323,234,61,16,male,2,Junior high school,Senior high school,0,0,1,1,0,0,0,0,Grandfather on mother's/father's side,Never,Outskirts of the city/county,0,0,1,1,0,0,0,0,l,m,m,0,2.0,1,"['sr_w_sib', 'sr_w_grand']",0
9326,234,61,16,female,0,Junior high school,Bachelor degree,1,1,0,0,0,0,0,0,Biological father,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,0,l,h,h,1,2.0,0,"['sr_w_m', 'sr_w_f']",1
9327,234,61,16,male,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9328,234,61,16,female,1,Senior high school,Bachelor degree,1,1,1,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,1,0,0,0,0,0,m,h,h,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9329,234,61,16,male,0,Finished elementary school,Junior high school,1,0,0,0,0,0,0,0,Biological mother,Never,Central area of the city/county,1,0,0,0,0,0,0,0,l,l,l,0,1.0,0,['sr_w_m'],0
9331,234,61,16,male,0,Junior high school,Bachelor degree,1,1,0,0,0,0,0,0,Biological father,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,l,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
9332,234,61,16,female,2,Junior high school,Junior high school,1,1,1,1,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,1,1,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand']",0
9333,234,61,16,female,0,Finished elementary school,Technical secondary school or technical school,1,1,0,0,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,0,0,0,0,0,0,l,m,m,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
9335,234,61,16,male,1,Finished elementary school,Junior high school,1,1,1,1,0,0,0,0,Biological father,Once a year,Rural area,1,1,1,1,0,0,0,0,l,l,l,0,3.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand']",0
9336,234,61,16,male,0,Finished elementary school,Junior high school,1,1,0,0,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,0,0,0,0,0,0,l,l,l,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
9337,234,61,16,female,0,Junior high school,Bachelor degree,1,1,0,0,0,0,0,0,Biological father,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,l,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
9339,234,61,16,female,1,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9343,234,61,16,male,0,Technical secondary school or technical school,Bachelor degree,1,1,0,1,0,0,0,0,Biological mother,Once a month,Central area of the city/county,1,1,0,1,0,0,0,1,m,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
9345,234,61,16,male,1,Junior high school,Senior high school,0,0,1,1,0,0,0,0,Grandfather on mother's/father's side,Once a month,Central area of the city/county,0,0,1,1,0,0,0,1,l,m,m,0,1.0,1,"['sr_w_sib', 'sr_w_grand']",0
9346,234,61,16,female,1,Junior high school,Junior high school,1,1,1,1,0,0,0,0,Biological mother,Once a month,Central area of the city/county,1,1,1,1,0,0,0,1,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand']",0
9348,234,61,16,male,1,Senior high school,Finished elementary school,1,1,1,1,0,0,0,0,Biological mother,Never,Central area of the city/county,1,1,1,1,0,0,0,0,m,l,m,0,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand']",0
9349,234,61,16,female,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9350,234,61,16,male,1,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,0,0,0,0,0,0,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_f']",1
9354,234,61,16,male,1,Junior high school,Junior high school,0,0,1,1,0,0,0,0,Grandmother on mother's/father's side,Once a year,Outskirts of the city/county,0,0,1,1,0,0,0,0,l,l,l,0,2.0,1,"['sr_w_sib', 'sr_w_grand']",0
9356,234,61,16,male,2,Finished elementary school,Junior high school,1,0,1,0,0,0,0,0,Biological mother,Never,Rural area,1,0,1,0,0,0,0,0,l,l,l,0,3.0,1,"['sr_w_m', 'sr_w_sib']",0
9359,235,61,16,male,1,Junior high school,Junior high school,1,0,1,0,0,0,0,0,Biological mother,Never,Central area of the city/county,1,0,1,0,0,0,0,0,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_sib']",0
9361,235,61,16,male,0,Senior high school,Junior high school,0,0,0,0,0,1,1,0,Biological mother,Never,Central area of the city/county,0,0,0,0,0,1,0,0,m,l,m,0,1.0,0,['sr_w_othnon'],0
9364,235,61,16,female,1,Junior high school,Bachelor degree,0,0,1,1,0,0,0,0,Grandfather on mother's/father's side,Once every half year,Outskirts of the city/county,0,0,1,1,0,0,0,1,l,h,h,1,2.0,1,"['sr_w_sib', 'sr_w_grand']",0
9365,235,61,16,female,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
9367,235,61,16,male,1,Senior high school,None,1,1,0,1,0,0,0,0,Biological father,Never,Rural area,1,1,0,1,0,0,0,0,m,l,m,0,3.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
9368,235,61,16,male,1,Bachelor degree,Bachelor degree,1,1,1,1,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,1,1,0,0,0,0,h,h,h,0,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand']",0
9371,235,61,16,male,1,Junior high school,Finished elementary school,1,1,1,0,0,0,0,0,Biological mother,Never,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9372,235,61,16,male,1,Finished elementary school,Junior high school,1,0,0,0,0,0,0,0,Biological mother,Never,Outskirts of the city/county,1,0,0,0,0,0,0,0,l,l,l,0,2.0,1,['sr_w_m'],0
9374,235,61,16,female,10,Finished elementary school,Senior high school,1,0,0,0,0,0,0,0,Biological mother,Once every half year,Outskirts of the city/county,1,0,0,0,0,0,0,1,l,m,m,1,2.0,1,['sr_w_m'],0
9375,235,61,16,male,1,Finished elementary school,Finished elementary school,1,1,0,0,0,0,0,0,Biological mother,Never,Central area of the city/county,1,1,0,0,0,0,0,0,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_f']",1
9376,235,61,16,male,1,Junior high school,Junior high school,1,0,1,1,0,0,0,0,Biological mother,Never,Central area of the city/county,1,0,1,1,0,0,0,0,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_sib', 'sr_w_grand']",0
9380,235,61,16,female,1,Junior high school,Junior high school,0,0,1,1,1,0,0,0,Grandfather on mother's/father's side,Once a year,Central area of the city/county,0,0,1,1,1,0,0,0,l,l,l,1,1.0,1,"['sr_w_sib', 'sr_w_grand', 'sr_w_othre']",0
9381,235,61,16,male,1,Finished elementary school,Finished elementary school,1,0,1,0,0,0,0,0,Biological mother,Never,Rural area,1,0,1,0,0,0,0,0,l,l,l,0,3.0,1,"['sr_w_m', 'sr_w_sib']",0
9383,235,61,16,female,1,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9384,235,61,16,female,1,Senior high school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Never,Central area of the city/county,1,1,1,0,0,0,0,0,m,l,m,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9385,235,61,16,female,2,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9386,235,61,16,female,1,Finished elementary school,Junior high school,1,1,1,1,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,1,1,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand']",0
9390,235,61,16,male,0,Junior college,Junior college,1,1,0,0,0,0,0,0,Biological father,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
9391,235,61,16,male,0,Finished elementary school,Junior high school,1,1,0,0,0,0,0,0,Biological father,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,l,l,l,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
9393,235,61,16,female,1,Senior high school,Senior high school,1,1,1,0,0,0,0,0,Biological father,Never,Outskirts of the city/county,1,1,1,0,0,0,0,0,m,m,m,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9394,235,61,16,female,1,Finished elementary school,Vocational high school,1,1,1,0,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,1,0,0,0,0,0,l,m,m,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9395,235,61,16,female,1,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Once a year,Rural area,1,1,1,0,0,0,0,0,l,l,l,1,3.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9397,235,61,16,male,1,Finished elementary school,Junior high school,1,1,0,0,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,0,0,0,0,0,0,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_f']",1
9398,235,61,16,female,1,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Once a year,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9400,235,61,16,male,1,Junior high school,Junior high school,0,0,1,1,0,0,0,0,Grandfather on mother's/father's side,Never,Central area of the city/county,0,0,1,1,0,0,0,0,l,l,l,0,1.0,1,"['sr_w_sib', 'sr_w_grand']",0
9403,235,61,16,male,0,Finished elementary school,Finished elementary school,1,1,0,0,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,0,0,0,0,0,0,l,l,l,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
9404,235,61,16,female,1,Junior high school,Senior high school,1,0,1,0,0,0,0,0,Biological mother,Never,Outskirts of the city/county,1,0,1,0,0,0,0,0,l,m,m,1,2.0,1,"['sr_w_m', 'sr_w_sib']",0
9406,235,61,16,female,1,Finished elementary school,Finished elementary school,1,1,1,0,0,0,0,0,Biological mother,Never,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9408,235,61,16,female,1,Finished elementary school,Junior high school,1,1,1,1,0,0,0,0,Biological father,Once a year,Central area of the city/county,1,1,1,1,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand']",0
9409,235,61,16,male,2,None,Junior high school,1,0,1,0,1,0,0,0,Other relative male,Once every half year,The “rural-urban continuum” area of the city/county,1,0,1,0,1,0,0,1,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_sib', 'sr_w_othre']",0
9416,235,61,16,male,1,None,Junior high school,0,0,0,0,1,0,0,0,Other relative female,Never,Central area of the city/county,0,0,0,0,1,0,0,0,l,l,l,0,1.0,1,['sr_w_othre'],0
9417,235,61,16,male,0,Junior high school,Technical secondary school or technical school,1,1,0,0,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,0,0,0,0,0,0,l,m,m,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
9418,235,61,16,male,2,Senior high school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Never,Central area of the city/county,1,1,1,0,0,0,0,0,m,l,m,0,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9420,235,61,16,male,1,Senior high school,Senior high school,1,0,1,0,0,0,0,0,Biological mother,Once a year,Rural area,1,0,1,0,0,0,0,0,m,m,m,0,3.0,1,"['sr_w_m', 'sr_w_sib']",0
9425,235,61,16,female,0,Senior high school,Junior high school,1,1,0,1,0,0,0,0,Biological mother,Never,Outskirts of the city/county,1,1,0,1,0,0,0,0,m,l,m,1,2.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
9427,235,61,16,female,1,Senior high school,Junior high school,1,0,1,0,0,0,0,0,Biological mother,Never,Central area of the city/county,1,0,1,0,0,0,0,0,m,l,m,1,1.0,1,"['sr_w_m', 'sr_w_sib']",0
9429,235,61,16,female,3,Finished elementary school,Junior high school,0,0,1,0,0,0,0,0,Biological mother,Never,Central area of the city/county,0,0,1,0,0,0,0,0,l,l,l,1,1.0,1,['sr_w_sib'],0
9430,235,61,16,female,0,Junior high school,Junior high school,0,0,0,0,1,0,0,0,Other non-relative female,Never,Central area of the city/county,0,0,0,0,1,0,0,0,l,l,l,1,1.0,0,['sr_w_othre'],0
9431,235,61,16,female,0,Junior high school,Bachelor degree,1,1,0,0,0,0,0,0,Biological father,Once a year,The “rural-urban continuum” area of the city/county,1,1,0,0,0,0,0,0,l,h,h,1,2.0,0,"['sr_w_m', 'sr_w_f']",1
9433,235,61,16,female,2,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Once a year,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9435,235,61,16,female,2,Junior high school,Senior high school,1,1,1,0,0,0,0,0,Biological mother,Once a year,The “rural-urban continuum” area of the city/county,1,1,1,0,0,0,0,0,l,m,m,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9437,236,61,16,female,1,Finished elementary school,Junior high school,0,0,0,0,1,0,0,1,Other relative male,Once every half year,Central area of the city/county,0,0,0,0,1,0,0,1,l,l,l,1,1.0,1,['sr_w_othre'],0
9438,236,61,16,female,0,Finished elementary school,Junior high school,0,0,0,1,0,0,0,1,Grandmother on mother's/father's side,Never,Towns outside the city/county,0,0,0,1,0,0,0,0,l,l,l,1,2.0,0,['sr_w_grand'],0
9440,236,61,16,female,1,Junior high school,Finished elementary school,1,1,1,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9444,236,61,16,female,0,Vocational high school,Junior college,1,1,0,0,0,0,0,1,Biological mother,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,0,m,h,h,1,2.0,0,"['sr_w_m', 'sr_w_f']",1
9445,236,61,16,male,1,Junior high school,Junior high school,1,1,1,1,0,0,0,1,Biological father,Once a year,Central area of the city/county,1,1,1,1,0,0,0,0,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand']",0
9447,236,61,16,male,0,Senior high school,Junior high school,1,1,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,m,l,m,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
9449,236,61,16,female,1,Junior high school,Senior high school,1,1,0,0,0,0,0,1,Biological mother,Once a month,Central area of the city/county,1,1,0,0,0,0,0,1,l,m,m,1,1.0,1,"['sr_w_m', 'sr_w_f']",1
9451,236,61,16,male,2,Finished elementary school,Senior high school,1,1,1,0,0,0,0,1,Biological father,Once a year,Central area of the city/county,1,1,1,0,0,0,0,0,l,m,m,0,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9455,236,61,16,female,1,Junior high school,Junior high school,1,1,1,1,1,0,0,1,Biological father,Never,The “rural-urban continuum” area of the city/county,1,1,1,1,1,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand', 'sr_w_othre']",0
9456,236,61,16,male,0,Senior high school,Senior high school,1,1,0,1,0,0,0,1,Biological father,Once a year,Central area of the city/county,1,1,0,1,0,0,0,0,m,m,m,0,1.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
9457,236,61,16,female,1,Junior high school,Senior high school,0,0,1,0,1,0,0,1,Other relative male,Never,Central area of the city/county,0,0,1,0,1,0,1,0,l,m,m,1,1.0,1,"['sr_w_sib', 'sr_w_othre']",0
9461,236,61,16,female,1,Junior high school,Junior high school,1,1,1,0,0,0,0,1,Biological father,Once every half year,Outskirts of the city/county,1,1,1,0,0,0,0,1,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9467,236,61,16,female,1,Junior high school,Senior high school,1,0,1,1,0,0,0,1,Biological mother,Never,Outskirts of the city/county,1,0,1,1,0,0,0,0,l,m,m,1,2.0,1,"['sr_w_m', 'sr_w_sib', 'sr_w_grand']",0
9468,236,61,16,male,1,Finished elementary school,Junior high school,1,1,1,1,0,0,0,1,Biological mother,Once a year,Rural area,1,1,1,1,0,0,0,0,l,l,l,0,3.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand']",0
9470,236,61,16,female,0,Senior high school,Junior high school,1,1,0,1,0,0,0,1,Biological father,Once every half year,Central area of the city/county,1,1,0,1,0,0,0,1,m,l,m,1,1.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
9473,236,61,16,female,0,Finished elementary school,Junior high school,1,1,1,0,0,0,0,1,Biological father,Never,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,1.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9475,236,61,16,female,2,Finished elementary school,Junior high school,1,1,1,0,0,0,0,1,Biological father,Never,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9476,236,61,16,male,0,Finished elementary school,Junior high school,0,0,0,1,0,0,0,1,Grandmother on mother's/father's side,Never,Outskirts of the city/county,0,0,0,1,0,0,0,0,l,l,l,0,2.0,0,['sr_w_grand'],0
9477,236,61,16,male,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,1,Biological father,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
9479,236,61,16,male,0,Junior high school,Junior high school,0,0,0,1,0,0,0,1,Grandfather on mother's/father's side,More than once a week,Central area of the city/county,0,0,0,1,0,0,0,1,l,l,l,0,1.0,0,['sr_w_grand'],0
9483,236,61,16,female,1,Senior high school,Senior high school,1,1,1,0,0,0,0,1,Biological father,Never,Outskirts of the city/county,1,1,1,0,0,0,0,0,m,m,m,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9486,236,61,16,male,0,Senior high school,Junior college,1,1,0,0,0,0,0,1,Biological mother,Never,Central area of the city/county,1,1,0,0,0,0,0,0,m,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
9487,236,61,16,female,1,Finished elementary school,Junior high school,1,1,1,0,0,0,0,1,Biological mother,Never,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9488,236,61,16,male,0,Senior high school,Junior college,1,1,0,0,0,0,0,1,Biological father,Never,Central area of the city/county,1,1,0,0,0,0,0,0,m,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
9490,236,61,16,male,2,Finished elementary school,Junior high school,1,1,1,0,0,0,0,1,Biological father,Never,Rural area,1,1,1,0,0,0,0,0,l,l,l,0,3.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9492,236,61,16,male,0,Senior high school,Senior high school,1,1,0,0,0,0,0,1,Biological father,Never,The “rural-urban continuum” area of the city/county,1,1,0,0,0,0,0,0,m,m,m,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
9493,236,61,16,male,1,Finished elementary school,Senior high school,1,0,0,0,0,0,0,1,Biological mother,Never,Central area of the city/county,1,0,0,0,0,0,0,0,l,m,m,0,1.0,1,['sr_w_m'],0
9494,236,61,16,male,1,Junior high school,Senior high school,1,1,1,0,0,0,0,1,Biological mother,More than once a week,The “rural-urban continuum” area of the city/county,1,1,1,0,0,0,0,1,l,m,m,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9497,236,61,16,female,1,Bachelor degree,Bachelor degree,1,1,1,0,0,0,0,1,Biological father,Once a year,Central area of the city/county,1,1,1,0,0,0,0,0,h,h,h,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9499,236,61,16,female,2,Finished elementary school,Finished elementary school,1,1,1,1,0,0,0,1,Biological father,Never,Outskirts of the city/county,1,1,1,1,0,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand']",0
9501,236,61,16,male,0,Junior high school,Senior high school,1,0,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,0,0,0,0,0,0,0,l,m,m,0,1.0,0,['sr_w_m'],0
9505,237,61,16,male,0,Senior high school,Senior high school,1,1,0,0,0,0,0,1,Biological mother,Never,Central area of the city/county,1,1,0,0,0,0,0,0,m,m,m,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
9506,237,61,16,female,0,Junior high school,Vocational high school,1,1,0,1,0,0,0,1,Biological father,Never,Central area of the city/county,1,1,0,1,0,0,0,0,l,m,m,1,1.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
9507,237,61,16,female,1,Finished elementary school,Junior high school,1,1,1,0,0,0,0,1,Biological father,Once every half year,Central area of the city/county,1,1,1,0,0,0,0,1,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9508,237,61,16,male,1,Finished elementary school,Junior high school,1,0,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,0,0,0,0,0,0,0,l,l,l,0,1.0,1,['sr_w_m'],0
9510,237,61,16,female,1,Senior high school,Senior high school,0,0,0,1,0,0,0,1,Biological father,More than once a week,Central area of the city/county,0,0,0,1,0,0,0,1,m,m,m,1,1.0,1,['sr_w_grand'],0
9513,237,61,16,male,1,Finished elementary school,Junior high school,1,0,0,0,0,0,0,1,Biological mother,Never,Towns outside the city/county,1,0,0,0,0,0,0,0,l,l,l,0,2.0,1,['sr_w_m'],0
9516,237,61,16,male,2,Junior high school,Junior high school,1,1,1,0,0,0,0,1,Biological father,Once a year,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
9518,237,61,16,female,1,Junior high school,Junior high school,0,0,0,0,0,1,1,1,Biological mother,Never,Towns outside the city/county,0,0,0,0,0,1,0,0,l,l,l,1,2.0,1,['sr_w_othnon'],0
